OID_,ORIG_FID,LINEARID,FULLNAME,RTTYP,MTFCC,Shape_Length,POINT_X,POINT_Y
100,17,110479898891,Cowden St,M,S1400,0.002924956775254,-76.886989446805501,40.274918721621759
101,17,110479898891,Cowden St,M,S1400,0.002924956775254,-76.887254171242944,40.275440387763751
102,17,110479898891,Cowden St,M,S1400,0.002924956775254,-76.887519000001816,40.275961999946389
103,18,1102302576466,Hamilton St,M,S1400,0.000890401383522,-76.887153000210731,40.276116999899671
104,18,1102302576466,Hamilton St,M,S1400,0.000890401383522,-76.886988856850223,40.276186060638224
105,18,1102302576466,Hamilton St,M,S1400,0.000890401383522,-76.886824781838186,40.276255285053423
106,18,1102302576466,Hamilton St,M,S1400,0.000890401383522,-76.886660706826149,40.276324509468566
107,18,1102302576466,Hamilton St,M,S1400,0.000890401383522,-76.886496631814055,40.276393733883765
108,18,1102302576466,Hamilton St,M,S1400,0.000890401383522,-76.886333000167781,40.276463999713883
109,19,110479905236,Cumberland Ct,M,S1400,0.000211476361256,-76.886357000375256,40.270107999784443
110,19,110479905236,Cumberland Ct,M,S1400,0.000211476361256,-76.886323402602898,40.270133691616650
111,19,110479905236,Cumberland Ct,M,S1400,0.000211476361256,-76.886290175351292,40.270159861888146
112,19,110479905236,Cumberland Ct,M,S1400,0.000211476361256,-76.886256952596227,40.270186036656298
113,19,110479905236,Cumberland Ct,M,S1400,0.000211476361256,-76.886223734337818,40.270212216820426
114,19,110479905236,Cumberland Ct,M,S1400,0.000211476361256,-76.886190999914675,40.270239000429569
115,20,1102302561575,Bartine St,M,S1400,0.001142986742816,-76.889797999877771,40.265132999688262
116,20,1102302561575,Bartine St,M,S1400,0.001142986742816,-76.889937547679665,40.265314032316780
117,20,1102302561575,Bartine St,M,S1400,0.001142986742816,-76.890066632768821,40.265502694793554
118,20,1102302561575,Bartine St,M,S1400,0.001142986742816,-76.890194756482799,40.265692005681558
119,20,1102302561575,Bartine St,M,S1400,0.001142986742816,-76.890323847867251,40.265880634883445
120,20,1102302561575,Bartine St,M,S1400,0.001142986742816,-76.890458999782993,40.266065000399522
121,21,1104474005452,Cumberland St,M,S1400,0.000333654056518,-76.892042999984426,40.267120999634471
122,21,1104474005452,Cumberland St,M,S1400,0.000333654056518,-76.891981793025309,40.267147584493500
123,21,1104474005452,Cumberland St,M,S1400,0.000333654056518,-76.891920590562790,40.267174178345726
124,21,1104474005452,Cumberland St,M,S1400,0.000333654056518,-76.891859393496190,40.267200785687749
125,21,1104474005452,Cumberland St,M,S1400,0.000333654056518,-76.891798197328910,40.267227393029827
126,21,1104474005452,Cumberland St,M,S1400,0.000333654056518,-76.891737000262310,40.267254000371850
127,22,1106087442984,Peffer St,M,S1400,0.011303416191072,-76.898500000074932,40.276023000061457
128,22,1106087442984,Peffer St,M,S1400,0.011303416191072,-76.896416533496165,40.276900351669951
129,22,1106087442984,Peffer St,M,S1400,0.011303416191072,-76.894333667664569,40.277779147589627
130,22,1106087442984,Peffer St,M,S1400,0.011303416191072,-76.892250892664549,40.278657997468656
131,22,1106087442984,Peffer St,M,S1400,0.011303416191072,-76.890172861588269,40.279547714755267
132,22,1106087442984,Peffer St,M,S1400,0.011303416191072,-76.888014000345777,40.280216000068378
133,23,110479900473,Dauphin St,M,S1400,0.009383488266338,-76.895970000315231,40.274741000296956
134,23,110479900473,Dauphin St,M,S1400,0.009383488266338,-76.894240282063322,40.275469020379035
135,23,110479900473,Dauphin St,M,S1400,0.009383488266338,-76.892511775198216,40.276199915593679
136,23,110479900473,Dauphin St,M,S1400,0.009383488266338,-76.890782414876526,40.276928703696797
137,23,110479900473,Dauphin St,M,S1400,0.009383488266338,-76.889056891961957,40.277666568657253
138,23,110479900473,Dauphin St,M,S1400,0.009383488266338,-76.887266000025818,40.278224999983820
139,24,110479900087,Walter Aly,M,S1400,0.002323453419092,-76.893101000210947,40.277516999709803
140,24,110479900087,Walter Aly,M,S1400,0.002323453419092,-76.893382577943555,40.277883191056446
141,24,110479900087,Walter Aly,M,S1400,0.002323453419092,-76.893653420468922,40.278260788504610
142,24,110479900087,Walter Aly,M,S1400,0.002323453419092,-76.893926179449579,40.278637006392785
143,24,110479900087,Walter Aly,M,S1400,0.002323453419092,-76.894200053589543,40.279012412193140
144,24,110479900087,Walter Aly,M,S1400,0.002323453419092,-76.894482000044206,40.279381000233002
145,25,1102302566739,Sayford St,M,S1400,0.003626410005256,-76.889916999969557,40.269901000131085
146,25,1102302566739,Sayford St,M,S1400,0.003626410005256,-76.889251269630336,40.270188499000085
147,25,1102302566739,Sayford St,M,S1400,0.003626410005256,-76.888585622028813,40.270476304537851
148,25,1102302566739,Sayford St,M,S1400,0.003626410005256,-76.887919257667591,40.270762636986149
149,25,1102302566739,Sayford St,M,S1400,0.003626410005256,-76.887252958956879,40.271049111527304
150,25,1102302566739,Sayford St,M,S1400,0.003626410005256,-76.886624000097470,40.271400000010033
151,26,1102302571228,Calder St,M,S1400,0.000513554060242,-76.887251000233448,40.271726999801274
152,26,1102302571228,Calder St,M,S1400,0.000513554060242,-76.887156338494208,40.271766857754358
153,26,1102302571228,Calder St,M,S1400,0.000513554060242,-76.887061607507121,40.271806552030796
154,26,1102302571228,Calder St,M,S1400,0.000513554060242,-76.886966876520091,40.271846245407971
155,26,1102302571228,Calder St,M,S1400,0.000513554060242,-76.886872146432381,40.271885938785090
156,26,1102302571228,Calder St,M,S1400,0.000513554060242,-76.886778000004654,40.271927000031098
157,27,110479896288,Basin St,M,S1400,0.001897131982196,-76.886378000444324,40.272638999590185
158,27,110479896288,Basin St,M,S1400,0.001897131982196,-76.886026477040218,40.272781804736553
159,27,110479896288,Basin St,M,S1400,0.001897131982196,-76.885675243217861,40.272925321246646
160,27,110479896288,Basin St,M,S1400,0.001897131982196,-76.885324236024644,40.273069392638433
161,27,110479896288,Basin St,M,S1400,0.001897131982196,-76.884972891585619,40.273212645647106
162,27,110479896288,Basin St,M,S1400,0.001897131982196,-76.884622000404931,40.273357000325348
163,28,110479900184,Bartine St,M,S1400,0.000723096647815,-76.890411000267420,40.266085000422493
164,28,110479900184,Bartine St,M,S1400,0.000723096647815,-76.890500478314380,40.266198616273186
165,28,110479900184,Bartine St,M,S1400,0.000723096647815,-76.890588223367786,40.266313556825253
166,28,110479900184,Bartine St,M,S1400,0.000723096647815,-76.890673284844183,40.266430516355285
167,28,110479900184,Bartine St,M,S1400,0.000723096647815,-76.890758348119220,40.266547473187416
168,28,110479900184,Bartine St,M,S1400,0.000723096647815,-76.890843999550896,40.266664000143521
169,29,1104473967662,Cumberland St,M,S1400,0.001328278251373,-76.891105999941885,40.268003999884741
170,29,1104473967662,Cumberland St,M,S1400,0.001328278251373,-76.891352263995770,40.267904365793925
171,29,1104473967662,Cumberland St,M,S1400,0.001328278251373,-76.891598920154024,40.267805714662074
172,29,1104473967662,Cumberland St,M,S1400,0.001328278251373,-76.891839959146751,40.267695184385332
173,29,1104473967662,Cumberland St,M,S1400,0.001328278251373,-76.891869177220713,40.267484439955012
174,29,1104473967662,Cumberland St,M,S1400,0.001328278251373,-76.891737000262310,40.267254000371850
175,30,110479898036,Snipe Aly,M,S1730,0.001366978183279,-76.886973000003934,40.267926999931149
176,30,110479898036,Snipe Aly,M,S1730,0.001366978183279,-76.886723066716115,40.268037808098427
177,30,110479898036,Snipe Aly,M,S1730,0.001366978183279,-76.886473579492076,40.268149609117245
178,30,110479898036,Snipe Aly,M,S1730,0.001366978183279,-76.886221761225272,40.268256033988848
179,30,110479898036,Snipe Aly,M,S1730,0.001366978183279,-76.885970186674740,40.268363063204845
180,30,110479898036,Snipe Aly,M,S1730,0.001366978183279,-76.885718999732035,40.268470999836836
181,31,11012815114872,Fulton St,M,S1400,0.009952849336995,-76.887281999864342,40.271714000101099
182,31,11012815114872,Fulton St,M,S1400,0.009952849336995,-76.888501220654746,40.273286491678277
183,31,11012815114872,Fulton St,M,S1400,0.009952849336995,-76.889666444350894,40.274900371854756
184,31,11012815114872,Fulton St,M,S1400,0.009952849336995,-76.890834401086693,40.276512157510126
185,31,11012815114872,Fulton St,M,S1400,0.009952849336995,-76.892000566372985,40.278125330819421
186,31,11012815114872,Fulton St,M,S1400,0.009952849336995,-76.893160000233763,40.279742999839641
187,32,1106087420804,Delaware St,M,S1400,0.007523120612296,-76.898067999938235,40.275420000132954
188,32,1106087420804,Delaware St,M,S1400,0.007523120612296,-76.896681488160084,40.276004353518147
189,32,1106087420804,Delaware St,M,S1400,0.007523120612296,-76.895295640081713,40.276590264529148
190,32,1106087420804,Delaware St,M,S1400,0.007523120612296,-76.893909159779867,40.277174669175679
191,32,1106087420804,Delaware St,M,S1400,0.007523120612296,-76.892523441203821,40.277760867070413
192,32,1106087420804,Delaware St,M,S1400,0.007523120612296,-76.891138999665088,40.278350000352305
193,33,1103704057220,Boyd St,M,S1400,0.002780608235126,-76.893362999702617,40.271134000333916
194,33,1103704057220,Boyd St,M,S1400,0.002780608235126,-76.892850614564168,40.271350060656800
195,33,1103704057220,Boyd St,M,S1400,0.002780608235126,-76.892338964171813,40.271567916026584
196,33,1103704057220,Boyd St,M,S1400,0.002780608235126,-76.891828072807300,40.271787572738333
197,33,1103704057220,Boyd St,M,S1400,0.002780608235126,-76.891314548227797,40.272000849659548
198,33,1103704057220,Boyd St,M,S1400,0.002780608235126,-76.890803000358119,40.272219000006885
199,34,1102302566740,Sayford St,M,S1400,0.003551794920476,-76.893148999726520,40.268453999952214
200,34,1102302566740,Sayford St,M,S1400,0.003551794920476,-76.892497491266170,40.268736957244812
201,34,1102302566740,Sayford St,M,S1400,0.003551794920476,-76.891844811888518,40.269017342476445
202,34,1102302566740,Sayford St,M,S1400,0.003551794920476,-76.891193030034287,40.269299805141941
203,34,1102302566740,Sayford St,M,S1400,0.003551794920476,-76.890539604219327,40.269578440292833
204,34,1102302566740,Sayford St,M,S1400,0.003551794920476,-76.889887000384704,40.269858999992891
205,35,1104474005451,Cumberland St,M,S1400,0.006851949710556,-76.891737000262310,40.267254000371850
206,35,1104474005451,Cumberland St,M,S1400,0.006851949710556,-76.890477545602209,40.267793981207319
207,35,1104474005451,Cumberland St,M,S1400,0.006851949710556,-76.889216321975653,40.268329491512873
208,35,1104474005451,Cumberland St,M,S1400,0.006851949710556,-76.887984797560307,40.268919057368635
209,35,1104474005451,Cumberland St,M,S1400,0.006851949710556,-76.886784837550181,40.269571436372757
210,35,1104474005451,Cumberland St,M,S1400,0.006851949710556,-76.885587999986171,40.269795999785629
211,36,110479905235,Cumberland Ct,M,S1400,0.001281611573490,-76.886585000097625,40.268967000226951
212,36,110479905235,Cumberland Ct,M,S1400,0.001281611573490,-76.886458123743353,40.269189709237764
213,36,110479905235,Cumberland Ct,M,S1400,0.001281611573490,-76.886356435600987,40.269424744356513
214,36,110479905235,Cumberland Ct,M,S1400,0.001281611573490,-76.886258937399987,40.269661799352605
215,36,110479905235,Cumberland Ct,M,S1400,0.001281611573490,-76.886216458822503,40.269893642777447
216,36,110479905235,Cumberland Ct,M,S1400,0.001281611573490,-76.886357000375256,40.270107999784443
217,37,1103690113719,Bartine St,M,S1400,0.000920460746102,-76.890997000311302,40.266599999890161
218,37,1103690113719,Bartine St,M,S1400,0.000920460746102,-76.891105055653782,40.266749043633524
219,37,1103690113719,Bartine St,M,S1400,0.000920460746102,-76.891213171250797,40.266898043310107
220,37,1103690113719,Bartine St,M,S1400,0.000920460746102,-76.891321297639763,40.267047034892812
221,37,1103690113719,Bartine St,M,S1400,0.000920460746102,-76.891431630065654,40.267194352837180
222,37,1103690113719,Bartine St,M,S1400,0.000920460746102,-76.891547999640409,40.267336999702820
223,38,1102169837154,Walker Aly,M,S1730,0.000273481646051,-76.887879000415523,40.273167999703503
224,38,1102169837154,Walker Aly,M,S1730,0.000273481646051,-76.887909800396926,40.273213199629538
225,38,1102169837154,Walker Aly,M,S1730,0.000273481646051,-76.887940600378386,40.273258399555573
226,38,1102169837154,Walker Aly,M,S1730,0.000273481646051,-76.887971400359788,40.273303600380927
227,38,1102169837154,Walker Aly,M,S1730,0.000273481646051,-76.888002200341248,40.273348800306962
228,38,1102169837154,Walker Aly,M,S1730,0.000273481646051,-76.888033000322650,40.273394000232997
229,39,1102649232195,Kelker St,M,S1400,0.010604403081047,-76.896780999943132,40.273607000162997
230,39,1102649232195,Kelker St,M,S1400,0.010604403081047,-76.894829211199124,40.274436828896569
231,39,1102649232195,Kelker St,M,S1400,0.010604403081047,-76.892873710053664,40.275257820891795
232,39,1102649232195,Kelker St,M,S1400,0.010604403081047,-76.890922708216351,40.276089216244372
233,39,1102649232195,Kelker St,M,S1400,0.010604403081047,-76.888968434645506,40.276913183196882
234,39,1102649232195,Kelker St,M,S1400,0.010604403081047,-76.886949999842557,40.277558999847997
235,40,1103676696231,Peiffer,M,S1400,0.000724102823488,-76.888705999881950,40.280003000138379
236,40,1103676696231,Peiffer,M,S1400,0.000724102823488,-76.888567095994631,40.280043971452187
237,40,1103676696231,Peiffer,M,S1400,0.000724102823488,-76.888428493380218,40.280085951805290
238,40,1103676696231,Peiffer,M,S1400,0.000724102823488,-76.888289890765805,40.280127932158393
239,40,1103676696231,Peiffer,M,S1400,0.000724102823488,-76.888151288151391,40.280169912511496
240,40,1103676696231,Peiffer,M,S1400,0.000724102823488,-76.888014000345777,40.280216000068378
241,41,1102302916413,Wallace St,M,S1400,0.002925103725951,-76.885796999731724,40.273526000024958
242,41,1102302916413,Wallace St,M,S1400,0.002925103725951,-76.886086933065485,40.274034122376918
243,41,1102302916413,Wallace St,M,S1400,0.002925103725951,-76.886360247827156,40.274551219962859
244,41,1102302916413,Wallace St,M,S1400,0.002925103725951,-76.886627797035146,40.275071475068557
245,41,1102302916413,Wallace St,M,S1400,0.002925103725951,-76.886889758755331,40.275594552246844
246,41,1102302916413,Wallace St,M,S1400,0.002925103725951,-76.887153000210731,40.276116999899671
247,42,110479905704,Renaissance St,M,S1400,0.000980430537013,-76.886612999590227,40.271994999569642
248,42,110479905704,Renaissance St,M,S1400,0.000980430537013,-76.886578116686678,40.271810604375958
249,42,110479905704,Renaissance St,M,S1400,0.000980430537013,-76.886599574510740,40.271615696107517
250,42,110479905704,Renaissance St,M,S1400,0.000980430537013,-76.886621588115759,40.271420849892365
251,42,110479905704,Renaissance St,M,S1400,0.000980430537013,-76.886640404630953,40.271225687115816
252,42,110479905704,Renaissance St,M,S1400,0.000980430537013,-76.886683000120343,40.271035000265101
253,43,1106087407229,Herr St,M,S1400,0.006993725749862,-76.891462000171146,40.266403999844783
254,43,1106087407229,Herr St,M,S1400,0.006993725749862,-76.890172567509921,40.266945937604987
255,43,1106087407229,Herr St,M,S1400,0.006993725749862,-76.888885223973887,40.267492591410019
256,43,1106087407229,Herr St,M,S1400,0.006993725749862,-76.887597987457127,40.268039520407569
257,43,1106087407229,Herr St,M,S1400,0.006993725749862,-76.886308538608148,40.268581468959667
258,43,1106087407229,Herr St,M,S1400,0.006993725749862,-76.885020999919163,40.269127999557611
259,44,110479898234,Union St,M,S1400,0.004123397233939,-76.890770999781751,40.265368999779582
260,44,110479898234,Union St,M,S1400,0.004123397233939,-76.890008277559900,40.265682556504828
261,44,110479898234,Union St,M,S1400,0.004123397233939,-76.889243316925501,40.265990631862223
262,44,110479898234,Union St,M,S1400,0.004123397233939,-76.888480263753138,40.266303414271192
263,44,110479898234,Union St,M,S1400,0.004123397233939,-76.887716117005141,40.266613367413015
264,44,110479898234,Union St,M,S1400,0.004123397233939,-76.886952999980906,40.266925999635248
265,45,1102169833212,Kelker Aly,M,S1730,0.000850002691850,-76.888278999975853,40.272983000165368
266,45,1102169833212,Kelker Aly,M,S1730,0.000850002691850,-76.888124703292362,40.273054362269079
